SUBPROG_COLLECTION,COUNTRY,SUBPROG,AREA,INST,SCODE,MEDIUM,LISTMED,LEVEL,YYYYMM,SPOOL,SUBST,LISTSUB,PRETRE,DETER,VALUE,UNIT,FLAGQUA,FLAGSTA
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,HG,DB,,AFC,4.1871,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,HGM,DB,,AFC,100,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,K,DB,,AAF,0.104,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,MG,DB,,AAF,0.227,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,MN,DB,,PLM,0.0047,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,MO,DB,,PLM,0.01,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,,DB,,AAF,1.619,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,NH4N,DB,,SP,0.385,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,NI,DB,,PLM,0.146,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,NO3N,DB,,IC,0.298,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,NTOT,DB,,IC,0.787,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,PB,DB,,PLM,0.538,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,PH,DB,,TIE,4.95,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,PREC,DB,,,36.9706,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,PTOT,DB,,SP,0.0015,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,SE,DB,,PLM,0.11,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,SO4S,DB,,IC,0.395,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,V,DB,,PLM,0.223,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201809,1,ZN,DB,,PLM,4.05,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,AL,DB,,PLM,0.0166,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,AS,DB,,PLM,0.044,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,CA,DB,,AAF,0.105,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,CD,DB,,PLM,0.0099,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,CL,DB,,IC,1.14,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,CO,DB,,PLM,0.013,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,COND,DB,,CN,1.18,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,CR,DB,,PLM,0.097,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,CU,DB,,PLM,0.391,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,DOC,DB,,,4.241,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,FE,DB,,PLM,0.0067,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,HG,DB,,AFC,2.3753,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,HGM,DB,,AFC,120,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,K,DB,,AAF,0.033,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,MG,DB,,AAF,0.087,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,MN,DB,,PLM,0.0018,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,,DB,,AAF,0.605,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,NH4N,DB,,SP,0.112,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,NI,DB,,PLM,0.103,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,NO3N,DB,,IC,0.16,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,NTOT,DB,,IC,0.39,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,PB,DB,,PLM,0.282,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,PH,DB,,TIE,5.14,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,PREC,DB,,,49.0263,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,PTOT,DB,,SP,0.0015,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,SE,DB,,PLM,0.06,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,SO4S,DB,,IC,0.139,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,V,DB,,PLM,0.089,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201810,1,ZN,DB,,PLM,2.3,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,AL,DB,,PLM,0.0258,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,AS,DB,,PLM,0.146,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,CA,DB,,AAF,0.172,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,CD,DB,,PLM,0.0434,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,CL,DB,,IC,1.061,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,CO,DB,,PLM,0.022,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,COND,DB,,CN,2.26,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,CR,DB,,PLM,0.111,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,CU,DB,,PLM,0.822,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,DOC,DB,,,7.465,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,FE,DB,,PLM,0.0108,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,HG,DB,,AFC,5.6632,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,HGM,DB,,AFC,147.8,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,K,DB,,AAF,0.045,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,MG,DB,,AAF,0.108,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,MN,DB,,PLM,0.0021,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,MO,DB,,PLM,0.02,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,,DB,,AAF,0.591,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,NH4N,DB,,SP,0.464,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,NI,DB,,PLM,0.2,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,NO3N,DB,,IC,0.531,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,NTOT,DB,,IC,1.158,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,PB,DB,,PLM,1.11,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,PH,DB,,TIE,4.48,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,PREC,DB,,,32.9521,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,PTOT,DB,,SP,0.0015,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,SE,DB,,PLM,0.19,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,SO4S,DB,,IC,0.438,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,V,DB,,PLM,0.185,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201811,1,ZN,DB,,PLM,7.31,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,AL,DB,,PLM,0.009,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,AS,DB,,PLM,0.04,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,CA,DB,,AAF,0.049,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,CD,DB,,PLM,0.011,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,CL,DB,,IC,0.866,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,CO,DB,,PLM,0.004,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,COND,DB,,CN,1.28,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,CR,DB,,PLM,0.06,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,CU,DB,,PLM,0.37,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,DOC,DB,,,3.535,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,FE,DB,,PLM,0.008,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,HG,DB,,AFC,2.1043,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,HGM,DB,,AFC,120,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,K,DB,,AAF,0.031,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,MG,DB,,AAF,0.062,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,MN,DB,,PLM,0.0024,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,MO,DB,,PLM,0.025,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,,DB,,AAF,0.464,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,NH4N,DB,,SP,0.131,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,NI,DB,,PLM,0.08,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,NO3N,DB,,IC,0.214,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,NTOT,DB,,IC,0.434,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,PB,DB,,PLM,0.24,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,PH,DB,,TIE,4.81,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,PREC,DB,,,40.9892,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,PTOT,DB,,SP,0.005,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,SE,DB,,PLM,0.04,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,SO4S,DB,,IC,0.156,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,V,DB,,PLM,0.08,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201812,1,ZN,DB,,PLM,2.9,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,AL,DB,,PLM,0.0092,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,AS,DB,,PLM,0.036,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,CA,DB,,AAF,0.058,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,CD,DB,,PLM,0.0106,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,CL,DB,,IC,0.916,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,CO,DB,,PLM,0.005,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,COND,DB,,CN,1.16,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,CR,DB,,PLM,0.06,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,CU,DB,,PLM,0.374,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,DOC,DB,,,4.098,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,FE,DB,,PLM,0.0084,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,HG,DB,,AFC,2.6195,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,HGM,DB,,AFC,150,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,K,DB,,AAF,0.061,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,MG,DB,,AAF,0.061,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,MN,DB,,PLM,0.0024,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,,DB,,AAF,0.518,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,NH4N,DB,,SP,0.119,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,NI,DB,,PLM,0.082,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,NO3N,DB,,IC,0.234,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,NTOT,DB,,IC,0.512,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,PB,DB,,PLM,0.242,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,PH,DB,,TIE,4.58,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,PREC,DB,,,41.7929,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,SE,DB,,PLM,0.08,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,SO4S,DB,,IC,0.11,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,V,DB,,PLM,0.085,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201901,1,ZN,DB,,PLM,2.93,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,AL,DB,,PLM,0.0086,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,AS,DB,,PLM,0.041,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,CA,DB,,AAF,0.062,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,CD,DB,,PLM,0.0211,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,CL,DB,,IC,0.854,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,CO,DB,,PLM,0.0151,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,COND,DB,,CN,1.18,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,CR,DB,,PLM,0.066,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,CU,DB,,PLM,0.651,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,DOC,DB,,,1.937,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,FE,DB,,PLM,0.0074,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,HG,DB,,AFC,3.4272,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,HGM,DB,,AFC,283,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,K,DB,,AAF,0.232,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,MG,DB,,AAF,0.142,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,MN,DB,,PLM,0.0161,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,MO,DB,,PLM,0.02,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,,DB,,AAF,0.505,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,NH4N,DB,,SP,0.534,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,NI,DB,,PLM,0.13,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,NO3N,DB,,IC,0.287,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,NTOT,DB,,IC,1.501,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,PB,DB,,PLM,0.335,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,PH,DB,,TIE,5.78,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,PREC,DB,,,66.7079,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,PTOT,DB,,SP,0.211,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,SE,DB,,PLM,0.09,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,SO4S,DB,,IC,0.214,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,V,DB,,PLM,0.107,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201902,1,ZN,DB,,PLM,6.46,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,AL,DB,,PLM,0.0041,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,AS,DB,,PLM,0.033,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,CA,DB,,AAF,0.062,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,CD,DB,,PLM,0.0068,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,CL,DB,,IC,1.782,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,CO,DB,,PLM,0.004,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,COND,DB,,CN,1.46,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,CR,DB,,PLM,0.058,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,CU,DB,,PLM,0.207,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,DOC,DB,,,1.45,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,FE,DB,,PLM,0.002,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,HG,DB,,AFC,3.135,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,HGM,DB,,AFC,253,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,K,DB,,AAF,0.051,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,MG,DB,,AAF,0.115,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,MN,DB,,PLM,8e-4,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,MO,DB,,PLM,0.02,µg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,,DB,,AAF,1.003,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,NH4N,DB,,SP,0.242,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,NI,DB,,PLM,0.068,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,NO3N,DB,,IC,0.294,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,NTOT,DB,,IC,0.686,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,PB,DB,,PLM,0.14,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,PH,DB,,TIE,5.09,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,PREC,DB,,,72.7357,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,PTOT,DB,,SP,0.01,mg/l,L,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,SE,DB,,PLM,0.07,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,SO4S,DB,,IC,0.171,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,V,DB,,PLM,0.068,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201903,1,ZN,DB,,PLM,1.96,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,CA,DB,,AAF,3.038,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,CL,DB,,IC,0.788,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,COND,DB,,CN,3.5,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,K,DB,,AAF,1.019,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,MG,DB,,AAF,0.457,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,,DB,,AAF,0.575,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,NH4N,DB,,SP,2.802,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,NO3N,DB,,IC,1.544,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,NTOT,DB,,IC,1.544,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,PH,DB,,TIE,6.6,,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,PREC,DB,,,1.085,mm,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,PTOT,DB,,SP,0.067,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201904,1,SO4S,DB,,IC,1.404,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,AL,DB,,PLM,0.0223,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,AS,DB,,PLM,0.08,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,CA,DB,,AAF,0.201,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,CD,DB,,PLM,0.0255,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,CL,DB,,IC,0.791,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,CO,DB,,PLM,0.0146,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,COND,DB,,CN,2.23,mS/m,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,CR,DB,,PLM,0.195,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,CU,DB,,PLM,1.04,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,DOC,DB,,,8.21,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,FE,DB,,PLM,0.0104,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,HG,DB,,AFC,8.4427,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,HGM,DB,,AFC,310,ng/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,K,DB,,AAF,1.147,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,MG,DB,,AAF,0.148,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,MN,DB,,PLM,0.0062,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,MO,DB,,PLM,0.03,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,,DB,,AAF,0.52,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,NH4N,DB,,SP,1.3605,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,NI,DB,,PLM,0.209,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,NO3N,DB,,IC,0.375,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,NTOT,DB,,IC,2.095,mg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,PB,DB,,PLM,0.46,µg/l,,
CHEM,Sweden,PC,SE14,IV,0176,BULK,PC,150,201905,1,PH,DB,,TIE,6.53,,,
